,id,title,release_date,vote_average
9008,497,The Green Mile,1999-12-10,8.506
9009,496243,Parasite,2019-05-30,8.5
9010,680,Pulp Fiction,1994-09-10,8.488
9011,372058,Your Name.,2016-08-26,8.486
9012,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9013,13,Forrest Gump,1994-06-23,8.469
9014,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9015,346,Seven Samurai,1954-04-26,8.5
9016,769,GoodFellas,1990-09-12,8.458
9017,12477,Grave of the Fireflies,1988-04-16,8.453
9018,157336,Interstellar,2014-11-05,8.4
9019,637,Life Is Beautiful,1997-12-20,8.448
9020,278,The Shawshank Redemption,1994-09-23,8.708
9021,238,The Godfather,1972-03-14,8.689
9022,240,The Godfather Part II,1974-12-20,8.6
9023,424,Schindler's List,1993-12-15,8.567
9024,389,12 Angry Men,1957-04-10,8.546
9025,129,Spirited Away,2001-07-20,8.5
9026,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9027,155,The Dark Knight,2008-07-16,8.519
9028,497,The Green Mile,1999-12-10,8.506
9029,496243,Parasite,2019-05-30,8.5
9030,680,Pulp Fiction,1994-09-10,8.488
9031,372058,Your Name.,2016-08-26,8.486
9032,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9033,13,Forrest Gump,1994-06-23,8.469
9034,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9035,346,Seven Samurai,1954-04-26,8.5
9036,769,GoodFellas,1990-09-12,8.458
9037,12477,Grave of the Fireflies,1988-04-16,8.453
9038,157336,Interstellar,2014-11-05,8.4
9039,637,Life Is Beautiful,1997-12-20,8.448
9040,278,The Shawshank Redemption,1994-09-23,8.708
9041,238,The Godfather,1972-03-14,8.689
9042,240,The Godfather Part II,1974-12-20,8.6
9043,424,Schindler's List,1993-12-15,8.567
9044,389,12 Angry Men,1957-04-10,8.546
9045,129,Spirited Away,2001-07-20,8.5
9046,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9047,155,The Dark Knight,2008-07-16,8.519
9048,497,The Green Mile,1999-12-10,8.506
9049,496243,Parasite,2019-05-30,8.5
9050,680,Pulp Fiction,1994-09-10,8.488
9051,372058,Your Name.,2016-08-26,8.486
9052,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9053,13,Forrest Gump,1994-06-23,8.469
9054,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9055,346,Seven Samurai,1954-04-26,8.5
9056,769,GoodFellas,1990-09-12,8.458
9057,12477,Grave of the Fireflies,1988-04-16,8.453
9058,157336,Interstellar,2014-11-05,8.4
9059,637,Life Is Beautiful,1997-12-20,8.448
9060,278,The Shawshank Redemption,1994-09-23,8.708
9061,238,The Godfather,1972-03-14,8.689
9062,240,The Godfather Part II,1974-12-20,8.6
9063,424,Schindler's List,1993-12-15,8.567
9064,389,12 Angry Men,1957-04-10,8.546
9065,129,Spirited Away,2001-07-20,8.5
9066,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9067,155,The Dark Knight,2008-07-16,8.519
9068,497,The Green Mile,1999-12-10,8.506
9069,496243,Parasite,2019-05-30,8.5
9070,680,Pulp Fiction,1994-09-10,8.488
9071,372058,Your Name.,2016-08-26,8.486
9072,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9073,13,Forrest Gump,1994-06-23,8.469
9074,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9075,346,Seven Samurai,1954-04-26,8.5
9076,769,GoodFellas,1990-09-12,8.458
9077,12477,Grave of the Fireflies,1988-04-16,8.453
9078,157336,Interstellar,2014-11-05,8.4
9079,637,Life Is Beautiful,1997-12-20,8.448
9080,278,The Shawshank Redemption,1994-09-23,8.708
9081,238,The Godfather,1972-03-14,8.689
9082,240,The Godfather Part II,1974-12-20,8.6
9083,424,Schindler's List,1993-12-15,8.567
9084,389,12 Angry Men,1957-04-10,8.546
9085,129,Spirited Away,2001-07-20,8.5
9086,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9087,155,The Dark Knight,2008-07-16,8.519
9088,497,The Green Mile,1999-12-10,8.506
9089,496243,Parasite,2019-05-30,8.5
9090,680,Pulp Fiction,1994-09-10,8.488
9091,372058,Your Name.,2016-08-26,8.486
9092,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9093,13,Forrest Gump,1994-06-23,8.469
9094,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9095,346,Seven Samurai,1954-04-26,8.5
9096,769,GoodFellas,1990-09-12,8.458
9097,12477,Grave of the Fireflies,1988-04-16,8.453
9098,157336,Interstellar,2014-11-05,8.4
9099,637,Life Is Beautiful,1997-12-20,8.448
9100,278,The Shawshank Redemption,1994-09-23,8.708
9101,238,The Godfather,1972-03-14,8.689
9102,240,The Godfather Part II,1974-12-20,8.6
9103,424,Schindler's List,1993-12-15,8.567
9104,389,12 Angry Men,1957-04-10,8.546
9105,129,Spirited Away,2001-07-20,8.5
9106,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9107,155,The Dark Knight,2008-07-16,8.519
9108,497,The Green Mile,1999-12-10,8.506
9109,496243,Parasite,2019-05-30,8.5
9110,680,Pulp Fiction,1994-09-10,8.488
9111,372058,Your Name.,2016-08-26,8.486
9112,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9113,13,Forrest Gump,1994-06-23,8.469
9114,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9115,346,Seven Samurai,1954-04-26,8.5
9116,769,GoodFellas,1990-09-12,8.458
9117,12477,Grave of the Fireflies,1988-04-16,8.453
9118,157336,Interstellar,2014-11-05,8.4
9119,637,Life Is Beautiful,1997-12-20,8.448
9120,278,The Shawshank Redemption,1994-09-23,8.708
9121,238,The Godfather,1972-03-14,8.689
9122,240,The Godfather Part II,1974-12-20,8.6
9123,424,Schindler's List,1993-12-15,8.567
9124,389,12 Angry Men,1957-04-10,8.546
9125,129,Spirited Away,2001-07-20,8.5
9126,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9127,155,The Dark Knight,2008-07-16,8.519
9128,497,The Green Mile,1999-12-10,8.506
9129,496243,Parasite,2019-05-30,8.5
9130,680,Pulp Fiction,1994-09-10,8.488
9131,372058,Your Name.,2016-08-26,8.486
9132,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9133,13,Forrest Gump,1994-06-23,8.469
9134,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9135,346,Seven Samurai,1954-04-26,8.5
9136,769,GoodFellas,1990-09-12,8.458
9137,12477,Grave of the Fireflies,1988-04-16,8.453
9138,157336,Interstellar,2014-11-05,8.4
9139,637,Life Is Beautiful,1997-12-20,8.448
9140,278,The Shawshank Redemption,1994-09-23,8.708
9141,238,The Godfather,1972-03-14,8.689
9142,240,The Godfather Part II,1974-12-20,8.6
9143,424,Schindler's List,1993-12-15,8.567
9144,389,12 Angry Men,1957-04-10,8.546
9145,129,Spirited Away,2001-07-20,8.5
9146,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9147,155,The Dark Knight,2008-07-16,8.519
9148,497,The Green Mile,1999-12-10,8.506
9149,496243,Parasite,2019-05-30,8.5
9150,680,Pulp Fiction,1994-09-10,8.488
9151,372058,Your Name.,2016-08-26,8.486
9152,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9153,13,Forrest Gump,1994-06-23,8.469
9154,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9155,346,Seven Samurai,1954-04-26,8.5
9156,769,GoodFellas,1990-09-12,8.458
9157,12477,Grave of the Fireflies,1988-04-16,8.453
9158,157336,Interstellar,2014-11-05,8.4
9159,637,Life Is Beautiful,1997-12-20,8.448
9160,278,The Shawshank Redemption,1994-09-23,8.708
9161,238,The Godfather,1972-03-14,8.689
9162,240,The Godfather Part II,1974-12-20,8.6
9163,424,Schindler's List,1993-12-15,8.567
9164,389,12 Angry Men,1957-04-10,8.546
9165,129,Spirited Away,2001-07-20,8.5
9166,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9167,155,The Dark Knight,2008-07-16,8.519
9168,497,The Green Mile,1999-12-10,8.506
9169,496243,Parasite,2019-05-30,8.5
9170,680,Pulp Fiction,1994-09-10,8.488
9171,372058,Your Name.,2016-08-26,8.486
9172,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9173,13,Forrest Gump,1994-06-23,8.469
9174,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9175,346,Seven Samurai,1954-04-26,8.5
9176,769,GoodFellas,1990-09-12,8.458
9177,12477,Grave of the Fireflies,1988-04-16,8.453
9178,157336,Interstellar,2014-11-05,8.4
9179,637,Life Is Beautiful,1997-12-20,8.448
9180,278,The Shawshank Redemption,1994-09-23,8.708
9181,238,The Godfather,1972-03-14,8.689
9182,240,The Godfather Part II,1974-12-20,8.6
9183,424,Schindler's List,1993-12-15,8.567
9184,389,12 Angry Men,1957-04-10,8.546
9185,129,Spirited Away,2001-07-20,8.5
9186,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9187,155,The Dark Knight,2008-07-16,8.519
9188,497,The Green Mile,1999-12-10,8.506
9189,496243,Parasite,2019-05-30,8.5
9190,680,Pulp Fiction,1994-09-10,8.488
9191,372058,Your Name.,2016-08-26,8.486
9192,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9193,13,Forrest Gump,1994-06-23,8.469
9194,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9195,346,Seven Samurai,1954-04-26,8.5
9196,769,GoodFellas,1990-09-12,8.458
9197,12477,Grave of the Fireflies,1988-04-16,8.453
9198,157336,Interstellar,2014-11-05,8.4
9199,637,Life Is Beautiful,1997-12-20,8.448
9200,278,The Shawshank Redemption,1994-09-23,8.708
9201,238,The Godfather,1972-03-14,8.689
9202,240,The Godfather Part II,1974-12-20,8.6
9203,424,Schindler's List,1993-12-15,8.567
9204,389,12 Angry Men,1957-04-10,8.546
9205,129,Spirited Away,2001-07-20,8.5
9206,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9207,155,The Dark Knight,2008-07-16,8.519
9208,497,The Green Mile,1999-12-10,8.506
9209,496243,Parasite,2019-05-30,8.5
9210,680,Pulp Fiction,1994-09-10,8.488
9211,372058,Your Name.,2016-08-26,8.486
9212,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9213,13,Forrest Gump,1994-06-23,8.469
9214,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9215,346,Seven Samurai,1954-04-26,8.5
9216,769,GoodFellas,1990-09-12,8.458
9217,12477,Grave of the Fireflies,1988-04-16,8.453
9218,157336,Interstellar,2014-11-05,8.4
9219,637,Life Is Beautiful,1997-12-20,8.448
9220,278,The Shawshank Redemption,1994-09-23,8.708
9221,238,The Godfather,1972-03-14,8.689
9222,240,The Godfather Part II,1974-12-20,8.6
9223,424,Schindler's List,1993-12-15,8.567
9224,389,12 Angry Men,1957-04-10,8.546
9225,129,Spirited Away,2001-07-20,8.5
9226,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9227,155,The Dark Knight,2008-07-16,8.519
9228,497,The Green Mile,1999-12-10,8.506
9229,496243,Parasite,2019-05-30,8.5
9230,680,Pulp Fiction,1994-09-10,8.488
9231,372058,Your Name.,2016-08-26,8.486
9232,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9233,13,Forrest Gump,1994-06-23,8.469
9234,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9235,346,Seven Samurai,1954-04-26,8.5
9236,769,GoodFellas,1990-09-12,8.458
9237,12477,Grave of the Fireflies,1988-04-16,8.453
9238,157336,Interstellar,2014-11-05,8.4
9239,637,Life Is Beautiful,1997-12-20,8.448
9240,278,The Shawshank Redemption,1994-09-23,8.708
9241,238,The Godfather,1972-03-14,8.689
9242,240,The Godfather Part II,1974-12-20,8.6
9243,424,Schindler's List,1993-12-15,8.567
9244,389,12 Angry Men,1957-04-10,8.546
9245,129,Spirited Away,2001-07-20,8.5
9246,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9247,155,The Dark Knight,2008-07-16,8.519
9248,497,The Green Mile,1999-12-10,8.506
9249,496243,Parasite,2019-05-30,8.5
9250,680,Pulp Fiction,1994-09-10,8.488
9251,372058,Your Name.,2016-08-26,8.486
9252,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9253,13,Forrest Gump,1994-06-23,8.469
9254,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9255,346,Seven Samurai,1954-04-26,8.5
9256,769,GoodFellas,1990-09-12,8.458
9257,12477,Grave of the Fireflies,1988-04-16,8.453
9258,157336,Interstellar,2014-11-05,8.4
9259,637,Life Is Beautiful,1997-12-20,8.448
9260,278,The Shawshank Redemption,1994-09-23,8.708
9261,238,The Godfather,1972-03-14,8.689
9262,240,The Godfather Part II,1974-12-20,8.6
9263,424,Schindler's List,1993-12-15,8.567
9264,389,12 Angry Men,1957-04-10,8.546
9265,129,Spirited Away,2001-07-20,8.5
9266,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9267,155,The Dark Knight,2008-07-16,8.519
9268,497,The Green Mile,1999-12-10,8.506
9269,496243,Parasite,2019-05-30,8.5
9270,680,Pulp Fiction,1994-09-10,8.488
9271,372058,Your Name.,2016-08-26,8.486
9272,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9273,13,Forrest Gump,1994-06-23,8.469
9274,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9275,346,Seven Samurai,1954-04-26,8.5
9276,769,GoodFellas,1990-09-12,8.458
9277,12477,Grave of the Fireflies,1988-04-16,8.453
9278,157336,Interstellar,2014-11-05,8.4
9279,637,Life Is Beautiful,1997-12-20,8.448
9280,278,The Shawshank Redemption,1994-09-23,8.708
9281,238,The Godfather,1972-03-14,8.689
9282,240,The Godfather Part II,1974-12-20,8.6
9283,424,Schindler's List,1993-12-15,8.567
9284,389,12 Angry Men,1957-04-10,8.546
9285,129,Spirited Away,2001-07-20,8.5
9286,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9287,155,The Dark Knight,2008-07-16,8.519
9288,497,The Green Mile,1999-12-10,8.506
9289,496243,Parasite,2019-05-30,8.5
9290,680,Pulp Fiction,1994-09-10,8.488
9291,372058,Your Name.,2016-08-26,8.486
9292,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9293,13,Forrest Gump,1994-06-23,8.469
9294,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9295,346,Seven Samurai,1954-04-26,8.5
9296,769,GoodFellas,1990-09-12,8.458
9297,12477,Grave of the Fireflies,1988-04-16,8.453
9298,157336,Interstellar,2014-11-05,8.4
9299,637,Life Is Beautiful,1997-12-20,8.448
9300,278,The Shawshank Redemption,1994-09-23,8.708
9301,238,The Godfather,1972-03-14,8.689
9302,240,The Godfather Part II,1974-12-20,8.6
9303,424,Schindler's List,1993-12-15,8.567
9304,389,12 Angry Men,1957-04-10,8.546
9305,129,Spirited Away,2001-07-20,8.5
9306,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9307,155,The Dark Knight,2008-07-16,8.519
9308,497,The Green Mile,1999-12-10,8.506
9309,496243,Parasite,2019-05-30,8.5
9310,680,Pulp Fiction,1994-09-10,8.488
9311,372058,Your Name.,2016-08-26,8.486
9312,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9313,13,Forrest Gump,1994-06-23,8.469
9314,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9315,346,Seven Samurai,1954-04-26,8.5
9316,769,GoodFellas,1990-09-12,8.458
9317,12477,Grave of the Fireflies,1988-04-16,8.453
9318,157336,Interstellar,2014-11-05,8.4
9319,637,Life Is Beautiful,1997-12-20,8.448
9320,278,The Shawshank Redemption,1994-09-23,8.708
9321,238,The Godfather,1972-03-14,8.689
9322,240,The Godfather Part II,1974-12-20,8.6
9323,424,Schindler's List,1993-12-15,8.567
9324,389,12 Angry Men,1957-04-10,8.546
9325,129,Spirited Away,2001-07-20,8.5
9326,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9327,155,The Dark Knight,2008-07-16,8.519
9328,497,The Green Mile,1999-12-10,8.506
9329,496243,Parasite,2019-05-30,8.5
9330,680,Pulp Fiction,1994-09-10,8.488
9331,372058,Your Name.,2016-08-26,8.486
9332,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9333,13,Forrest Gump,1994-06-23,8.469
9334,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9335,346,Seven Samurai,1954-04-26,8.5
9336,769,GoodFellas,1990-09-12,8.458
9337,12477,Grave of the Fireflies,1988-04-16,8.453
9338,157336,Interstellar,2014-11-05,8.4
9339,637,Life Is Beautiful,1997-12-20,8.448
9340,278,The Shawshank Redemption,1994-09-23,8.708
9341,238,The Godfather,1972-03-14,8.689
9342,240,The Godfather Part II,1974-12-20,8.6
9343,424,Schindler's List,1993-12-15,8.567
9344,389,12 Angry Men,1957-04-10,8.546
9345,129,Spirited Away,2001-07-20,8.5
9346,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9347,155,The Dark Knight,2008-07-16,8.519
9348,497,The Green Mile,1999-12-10,8.506
9349,496243,Parasite,2019-05-30,8.5
9350,680,Pulp Fiction,1994-09-10,8.488
9351,372058,Your Name.,2016-08-26,8.486
9352,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9353,13,Forrest Gump,1994-06-23,8.469
9354,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9355,346,Seven Samurai,1954-04-26,8.5
9356,769,GoodFellas,1990-09-12,8.458
9357,12477,Grave of the Fireflies,1988-04-16,8.453
9358,157336,Interstellar,2014-11-05,8.4
9359,637,Life Is Beautiful,1997-12-20,8.448
9360,278,The Shawshank Redemption,1994-09-23,8.708
9361,238,The Godfather,1972-03-14,8.689
9362,240,The Godfather Part II,1974-12-20,8.6
9363,424,Schindler's List,1993-12-15,8.567
9364,389,12 Angry Men,1957-04-10,8.546
9365,129,Spirited Away,2001-07-20,8.5
9366,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9367,155,The Dark Knight,2008-07-16,8.519
9368,497,The Green Mile,1999-12-10,8.506
9369,496243,Parasite,2019-05-30,8.5
9370,680,Pulp Fiction,1994-09-10,8.488
9371,372058,Your Name.,2016-08-26,8.486
9372,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9373,13,Forrest Gump,1994-06-23,8.469
9374,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9375,346,Seven Samurai,1954-04-26,8.5
9376,769,GoodFellas,1990-09-12,8.458
9377,12477,Grave of the Fireflies,1988-04-16,8.453
9378,157336,Interstellar,2014-11-05,8.4
9379,637,Life Is Beautiful,1997-12-20,8.448
9380,278,The Shawshank Redemption,1994-09-23,8.708
9381,238,The Godfather,1972-03-14,8.689
9382,240,The Godfather Part II,1974-12-20,8.6
9383,424,Schindler's List,1993-12-15,8.567
9384,389,12 Angry Men,1957-04-10,8.546
9385,129,Spirited Away,2001-07-20,8.5
9386,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9387,155,The Dark Knight,2008-07-16,8.519
9388,497,The Green Mile,1999-12-10,8.506
9389,496243,Parasite,2019-05-30,8.5
9390,680,Pulp Fiction,1994-09-10,8.488
9391,372058,Your Name.,2016-08-26,8.486
9392,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9393,13,Forrest Gump,1994-06-23,8.469
9394,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9395,346,Seven Samurai,1954-04-26,8.5
9396,769,GoodFellas,1990-09-12,8.458
9397,12477,Grave of the Fireflies,1988-04-16,8.453
9398,157336,Interstellar,2014-11-05,8.4
9399,637,Life Is Beautiful,1997-12-20,8.448
9400,278,The Shawshank Redemption,1994-09-23,8.708
9401,238,The Godfather,1972-03-14,8.689
9402,240,The Godfather Part II,1974-12-20,8.6
9403,424,Schindler's List,1993-12-15,8.567
9404,389,12 Angry Men,1957-04-10,8.546
9405,129,Spirited Away,2001-07-20,8.5
9406,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9407,155,The Dark Knight,2008-07-16,8.519
9408,497,The Green Mile,1999-12-10,8.506
9409,496243,Parasite,2019-05-30,8.5
9410,680,Pulp Fiction,1994-09-10,8.488
9411,372058,Your Name.,2016-08-26,8.486
9412,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9413,13,Forrest Gump,1994-06-23,8.469
9414,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9415,346,Seven Samurai,1954-04-26,8.5
9416,769,GoodFellas,1990-09-12,8.458
9417,12477,Grave of the Fireflies,1988-04-16,8.453
9418,157336,Interstellar,2014-11-05,8.4
9419,637,Life Is Beautiful,1997-12-20,8.448
9420,278,The Shawshank Redemption,1994-09-23,8.708
9421,238,The Godfather,1972-03-14,8.689
9422,240,The Godfather Part II,1974-12-20,8.6
9423,424,Schindler's List,1993-12-15,8.567
9424,389,12 Angry Men,1957-04-10,8.546
9425,129,Spirited Away,2001-07-20,8.5
9426,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9427,155,The Dark Knight,2008-07-16,8.519
9428,497,The Green Mile,1999-12-10,8.506
9429,496243,Parasite,2019-05-30,8.5
9430,680,Pulp Fiction,1994-09-10,8.488
9431,372058,Your Name.,2016-08-26,8.486
9432,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9433,13,Forrest Gump,1994-06-23,8.469
9434,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9435,346,Seven Samurai,1954-04-26,8.5
9436,769,GoodFellas,1990-09-12,8.458
9437,12477,Grave of the Fireflies,1988-04-16,8.453
9438,157336,Interstellar,2014-11-05,8.4
9439,637,Life Is Beautiful,1997-12-20,8.448
9440,278,The Shawshank Redemption,1994-09-23,8.708
9441,238,The Godfather,1972-03-14,8.689
9442,240,The Godfather Part II,1974-12-20,8.6
9443,424,Schindler's List,1993-12-15,8.567
9444,389,12 Angry Men,1957-04-10,8.546
9445,129,Spirited Away,2001-07-20,8.5
9446,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9447,155,The Dark Knight,2008-07-16,8.519
9448,497,The Green Mile,1999-12-10,8.506
9449,496243,Parasite,2019-05-30,8.5
9450,680,Pulp Fiction,1994-09-10,8.488
9451,372058,Your Name.,2016-08-26,8.486
9452,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
9453,13,Forrest Gump,1994-06-23,8.469
9454,429,"The Good, the Bad and the Ugly",1966-12-22,8.5
9455,346,Seven Samurai,1954-04-26,8.5
9456,769,GoodFellas,1990-09-12,8.458
9457,12477,Grave of the Fireflies,1988-04-16,8.453
9458,157336,Interstellar,2014-11-05,8.4
9459,637,Life Is Beautiful,1997-12-20,8.448
9460,278,The Shawshank Redemption,1994-09-23,8.708
9461,238,The Godfather,1972-03-14,8.689
9462,240,The Godfather Part II,1974-12-20,8.6
9463,424,Schindler's List,1993-12-15,8.567
9464,389,12 Angry Men,1957-04-10,8.546
9465,129,Spirited Away,2001-07-20,8.5
9466,19404,Dilwale Dulhania Le Jayenge,1995-10-20,8.522
9467,155,The Dark Knight,2008-07-16,8.519
9468,497,The Green Mile,1999-12-10,8.506
9469,496243,Parasite,2019-05-30,8.5
9470,680,Pulp Fiction,1994-09-10,8.488
9471,372058,Your Name.,2016-08-26,8.486
9472,122,The Lord of the Rings: The Return of the King,2003-12-17,8.483
